,age,education,employment_status,fam_income,hh_income,hours_worked,labor_status,married,numfamily,personal_income,race,school_status,sex,state,wage_income,education_hs,education_college,state_nh,sex_male,school_status_attending,race_white,labor_status_working,personal_income_none,hh_income_cleaned,personal_income_cleaned,fam_income_cleaned,married_now,wage_income_cleaned
2864,53,111,10,101801,101801,45,2,6,1,101801,100,5,1,50,101000,1,1,0,1,0,1,1,0,101801,101801,101801,0,101000
2865,49,81,10,42400,42400,47,2,4,1,42400,100,5,1,50,42000,1,0,0,1,0,1,1,0,42400,42400,42400,0,42000
2866,85,123,36,50223,50223,999,1,5,1,50223,100,0,2,50,0,1,1,0,0,0,1,0,0,50223,50223,50223,0,0
2867,26,81,10,17720,60440,20,2,6,2,17720,100,5,2,50,17700,1,0,0,0,0,1,1,0,60440,17720,17720,0,17700
2868,3,1,0,17720,60440,999,0,6,2,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,60440,0,17720,0,9999999
2869,34,73,10,42720,60440,35,2,6,1,42720,100,5,1,50,42700,1,0,0,1,0,1,1,0,60440,42720,42720,0,42700
2870,74,125,36,109375,109375,999,1,1,2,89375,100,0,1,50,0,1,1,0,1,0,1,0,0,109375,89375,109375,1,0
2871,65,123,36,109375,109375,999,1,1,2,20000,100,0,2,50,0,1,1,0,0,0,1,0,0,109375,20000,109375,1,0
2872,70,81,36,154472,154472,999,1,1,2,13236,100,0,2,50,0,1,0,0,0,0,1,0,0,154472,13236,154472,1,0
2873,69,81,10,154472,154472,40,2,1,2,141236,100,0,1,50,120000,1,0,0,1,0,1,1,0,154472,141236,154472,1,120000
2874,69,81,12,32160,32160,999,2,1,2,11001,100,0,2,50,5000,1,0,0,0,0,1,1,0,32160,11001,32160,1,5000
2875,71,73,36,32160,32160,999,1,1,2,21159,100,0,1,50,0,1,0,0,1,0,1,0,0,32160,21159,32160,1,0
2876,48,73,32,14618,14618,999,1,6,2,14618,100,5,1,50,0,1,0,0,1,0,1,0,0,14618,14618,14618,0,0
2877,42,40,34,14618,14618,999,1,6,2,0,100,5,1,50,0,0,0,0,1,0,1,0,1,14618,0,14618,0,0
2878,66,123,10,70240,70240,5,2,1,2,13242,100,0,2,50,5000,1,1,0,0,0,1,1,0,70240,13242,70240,1,5000
2879,67,111,10,70240,70240,40,2,1,2,56998,100,0,1,50,0,1,1,0,1,0,1,1,0,70240,56998,70240,1,0
2880,49,40,10,120,120,8,2,4,1,120,100,5,1,50,0,0,0,0,1,0,1,1,0,120,120,120,0,0
2881,59,73,10,80250,80250,40,2,1,2,50225,100,0,1,50,50000,1,0,0,1,0,1,1,0,80250,50225,80250,1,50000
2882,54,123,10,80250,80250,43,2,1,2,30025,100,3,2,50,25000,1,1,0,0,1,1,1,0,80250,30025,80250,1,25000
2883,55,123,10,65029,65029,24,2,6,1,65029,100,0,2,50,65000,1,1,0,0,0,1,1,0,65029,65029,65029,0,65000
2884,58,124,10,52006,97064,33,2,5,1,52006,100,0,2,50,45000,1,1,0,0,0,1,1,0,97064,52006,52006,0,45000
2885,55,73,10,45058,97064,35,2,4,1,45058,100,0,1,50,45000,1,0,0,1,0,1,1,0,97064,45058,45058,0,45000
2886,28,81,12,45812,45812,999,2,1,2,35806,100,5,1,50,800,1,0,0,1,0,1,1,0,45812,35806,45812,1,800
2887,27,81,12,45812,45812,999,2,1,2,10006,100,5,2,50,10000,1,0,0,0,0,1,1,0,45812,10006,45812,1,10000
2888,57,123,10,47970,47970,60,2,6,1,47970,100,0,2,50,46000,1,1,0,0,0,1,1,0,47970,47970,47970,0,46000
2889,61,73,10,107524,107524,34,2,1,2,40000,100,0,1,50,40000,1,0,0,1,0,1,1,0,107524,40000,107524,1,40000
2890,58,92,10,107524,107524,40,2,1,2,67524,100,0,2,50,54000,1,0,0,0,0,1,1,0,107524,67524,107524,1,54000
2891,58,123,10,57601,57601,26,2,4,1,57601,100,0,2,50,54000,1,1,0,0,0,1,1,0,57601,57601,57601,0,54000
2892,41,111,10,150111,151111,50,2,1,5,50100,100,5,1,50,50000,1,1,0,1,0,1,1,0,151111,50100,150111,1,50000
2893,42,125,10,150111,151111,40,2,1,5,100011,100,5,2,50,100000,1,1,0,0,0,1,1,0,151111,100011,150111,1,100000
2894,7,1,0,150111,151111,999,0,6,5,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,151111,0,150111,0,9999999
2895,5,1,0,150111,151111,999,0,6,5,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,151111,0,150111,0,9999999
2896,4,1,0,150111,151111,999,0,6,5,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,151111,0,150111,0,9999999
2897,19,73,10,1000,151111,40,2,6,1,1000,100,4,2,50,1000,1,0,0,0,1,1,1,0,151111,1000,1000,0,1000
2898,53,111,10,80000,80000,32,2,1,3,68800,100,5,2,50,68200,1,1,0,0,0,1,1,0,80000,68800,80000,1,68200
2899,54,111,10,80000,80000,32,2,1,3,10600,100,5,1,50,0,1,1,0,1,0,1,1,0,80000,10600,80000,1,0
2900,21,81,34,80000,80000,999,1,6,3,600,100,3,1,50,600,1,0,0,1,1,1,0,0,80000,600,80000,0,600
2901,56,73,10,33000,76000,99,2,1,2,26400,100,0,2,50,26400,1,0,0,0,0,1,1,0,76000,26400,33000,1,26400
2902,57,73,36,33000,76000,999,1,1,2,6600,100,0,1,50,1000,1,0,0,1,0,1,0,0,76000,6600,33000,1,1000
2903,48,73,10,43000,76000,8,2,6,1,43000,100,5,2,50,18000,1,0,0,0,0,1,1,0,76000,43000,43000,0,18000
2904,37,81,21,12642,12642,999,2,4,2,12642,100,3,2,50,540,1,0,0,0,1,1,1,0,12642,12642,12642,0,540
2905,11,1,0,12642,12642,999,0,6,2,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,12642,0,12642,0,9999999
2906,50,50,32,8640,8640,999,1,6,1,8640,200,5,1,50,0,0,0,0,1,0,0,0,0,8640,8640,8640,0,0
2907,54,111,21,141101,141101,999,2,4,2,139101,100,5,2,50,57000,1,1,0,0,0,1,1,0,141101,139101,141101,0,57000
2908,16,50,10,141101,141101,6,2,6,2,2000,100,1,2,50,2000,0,0,0,0,1,1,1,0,141101,2000,141101,0,2000
2909,77,73,36,17412,17412,999,1,6,1,17412,100,0,1,50,3000,1,0,0,1,0,1,0,0,17412,17412,17412,0,3000
2910,69,30,12,23470,40329,999,2,4,1,23470,100,0,1,50,0,0,0,0,1,0,1,1,0,40329,23470,23470,0,0
2911,68,60,36,16859,40329,999,1,5,1,16859,100,0,2,50,0,0,0,0,0,0,1,0,0,40329,16859,16859,0,0
2912,52,125,10,230070,230070,50,2,1,2,140060,651,5,2,50,120000,1,1,0,0,0,0,1,0,230070,140060,230070,1,120000
2913,56,123,10,230070,230070,36,2,1,2,90010,100,0,1,50,85000,1,1,0,1,0,1,1,0,230070,90010,230070,1,85000
2914,40,111,10,157165,157165,40,2,1,5,49000,100,3,2,50,39000,1,1,0,0,1,1,1,0,157165,49000,157165,1,39000
2915,40,124,1,157165,157165,999,0,1,5,108165,100,0,1,50,99600,1,1,0,1,0,1,0,0,157165,108165,157165,1,99600
2916,14,1,0,157165,157165,999,0,6,5,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,157165,0,157165,0,9999999
2917,11,1,0,157165,157165,999,0,6,5,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,157165,0,157165,0,9999999
2918,9,1,0,157165,157165,999,0,6,5,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,157165,0,157165,0,9999999
2919,60,81,10,45027,45027,45,2,5,2,35027,100,0,2,50,35000,1,0,0,0,0,1,1,0,45027,35027,45027,0,35000
2920,26,73,10,45027,45027,30,2,6,2,10000,100,5,1,50,10000,1,0,0,1,0,1,1,0,45027,10000,45027,0,10000
2921,40,73,21,6160,6160,999,2,4,5,5160,100,5,2,50,0,1,0,0,0,0,1,1,0,6160,5160,6160,0,0
2922,15,40,34,6160,6160,999,1,6,5,1000,100,0,1,50,0,0,0,0,1,0,1,0,0,6160,1000,6160,0,0
2923,14,1,0,6160,6160,999,0,6,5,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,6160,0,6160,0,9999999
2924,11,1,0,6160,6160,999,0,6,5,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,6160,0,6160,0,9999999
2925,9,1,0,6160,6160,999,0,6,5,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,6160,0,6160,0,9999999
2926,57,73,12,80102,80102,999,2,1,2,52001,100,0,1,50,0,1,0,0,1,0,1,1,0,80102,52001,80102,1,0
2927,54,111,12,80102,80102,999,2,1,2,28101,100,5,2,50,25000,1,1,0,0,0,1,1,0,80102,28101,80102,1,25000
2928,59,73,32,53510,53510,999,1,1,3,519,100,0,2,50,0,1,0,0,0,0,1,0,0,53510,519,53510,1,0
2929,61,30,10,53510,53510,16,2,1,3,43007,100,0,1,50,43000,0,0,0,1,0,1,1,0,53510,43007,53510,1,43000
2930,23,73,10,53510,53510,40,2,6,3,9984,100,5,1,50,8100,1,0,0,1,0,1,1,0,53510,9984,53510,0,8100
2931,62,73,32,21632,21632,999,1,6,1,21632,100,0,2,50,0,1,0,0,0,0,1,0,0,21632,21632,21632,0,0
2932,29,92,10,50610,50610,45,2,6,1,50610,100,5,1,50,50000,1,0,0,1,0,1,1,0,50610,50610,50610,0,50000
2933,52,91,10,40003,40003,40,2,6,1,40003,100,5,1,50,40000,1,0,0,1,0,1,1,0,40003,40003,40003,0,40000
2934,23,111,10,30500,156500,40,2,6,1,30500,100,5,2,50,29700,1,1,0,0,0,1,1,0,156500,30500,30500,0,29700
2935,24,111,10,126000,156500,45,2,6,1,126000,100,5,1,50,126000,1,1,0,1,0,1,1,0,156500,126000,126000,0,126000
2936,34,111,10,228111,228111,50,2,1,2,200101,100,5,1,50,200000,1,1,0,1,0,1,1,0,228111,200101,228111,1,200000
2937,32,111,10,228111,228111,60,2,1,2,28010,100,5,2,50,28000,1,1,0,0,0,1,1,0,228111,28010,228111,1,28000
2938,48,111,10,156388,156388,22,2,1,5,38305,100,5,2,50,8000,1,1,0,0,0,1,1,0,156388,38305,156388,1,8000
2939,51,125,10,156388,156388,50,2,1,5,118083,100,5,1,50,118000,1,1,0,1,0,1,1,0,156388,118083,156388,1,118000
2940,18,73,34,156388,156388,999,1,6,5,0,100,1,1,50,0,1,0,0,1,1,1,0,1,156388,0,156388,0,0
2941,14,1,0,156388,156388,999,0,6,5,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,156388,0,156388,0,9999999
2942,14,1,0,156388,156388,999,0,6,5,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,156388,0,156388,0,9999999
2943,43,73,10,54000,94000,40,2,4,3,50000,100,5,1,50,50000,1,0,0,1,0,1,1,0,94000,50000,54000,0,50000
2944,21,81,10,54000,94000,45,2,6,3,4000,100,5,2,50,4000,1,0,0,0,0,1,1,0,94000,4000,54000,0,4000
2945,17,60,34,54000,94000,999,1,6,3,0,100,1,1,50,0,0,0,0,1,1,1,0,1,94000,0,54000,0,0
2946,27,73,10,40000,94000,40,2,6,1,40000,100,5,1,50,0,1,0,0,1,0,1,1,0,94000,40000,40000,0,0
2947,46,111,10,121421,121421,40,2,5,4,118001,100,5,1,50,71000,1,1,0,1,0,1,1,0,121421,118001,121421,0,71000
2948,17,50,10,121421,121421,1,2,6,4,3420,100,1,1,50,3400,0,0,0,1,1,1,1,0,121421,3420,121421,0,3400
2949,15,30,34,121421,121421,999,1,6,4,0,100,0,1,50,0,0,0,0,1,0,1,0,1,121421,0,121421,0,0
2950,12,1,0,121421,121421,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,121421,0,121421,0,9999999
2951,25,91,10,51739,91739,24,2,6,2,51739,100,5,2,50,45000,1,0,0,0,0,1,1,0,91739,51739,51739,0,45000
2952,0,1,0,51739,91739,999,0,6,2,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,91739,0,51739,0,9999999
2953,29,73,10,40000,91739,45,2,6,1,40000,100,5,1,50,40000,1,0,0,1,0,1,1,0,91739,40000,40000,0,40000
2954,30,92,34,9975,50376,999,1,6,2,9975,100,3,2,50,1175,1,0,0,0,1,1,0,0,50376,9975,9975,0,1175
2955,5,1,0,9975,50376,999,0,6,2,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,50376,0,9975,0,9999999
2956,49,73,10,40401,50376,80,2,4,2,28000,100,5,1,50,0,1,0,0,1,0,1,1,0,50376,28000,40401,0,0
2957,16,60,34,40401,50376,999,1,6,2,12401,100,1,1,50,12400,0,0,0,1,1,1,0,0,50376,12401,40401,0,12400
2958,30,81,21,4200,4200,999,2,6,2,4200,100,5,2,50,800,1,0,0,0,0,1,1,0,4200,4200,4200,0,800
2959,7,1,0,4200,4200,999,0,6,2,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,4200,0,4200,0,9999999
2960,48,125,10,60020,60020,52,2,1,3,29010,100,5,1,50,30000,1,1,0,1,0,1,1,0,60020,29010,60020,1,30000
2961,47,123,10,60020,60020,45,2,1,3,31010,100,5,2,50,32000,1,1,0,0,0,1,1,0,60020,31010,60020,1,32000
2962,6,1,0,60020,60020,999,0,6,3,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,60020,0,60020,0,9999999
2963,50,81,10,200363,200363,40,2,1,4,135210,100,4,2,50,134000,1,0,0,0,1,1,1,0,200363,135210,200363,1,134000
2964,47,73,10,200363,200363,45,2,1,4,34253,100,5,1,50,34000,1,0,0,1,0,1,1,0,200363,34253,200363,1,34000
2965,21,81,34,200363,200363,999,1,6,4,13600,100,3,1,50,7200,1,0,0,1,1,1,0,0,200363,13600,200363,0,7200
2966,18,81,34,200363,200363,999,1,6,4,17300,100,3,2,50,6300,1,0,0,0,1,1,0,0,200363,17300,200363,0,6300
2967,39,92,10,93047,93047,44,2,1,4,69007,100,5,2,50,64000,1,0,0,0,0,1,1,0,93047,69007,93047,1,64000
2968,38,73,10,93047,93047,55,2,1,4,24040,100,5,1,50,24000,1,0,0,1,0,1,1,0,93047,24040,93047,1,24000
2969,5,1,0,93047,93047,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,93047,0,93047,0,9999999
2970,2,1,0,93047,93047,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,93047,0,93047,0,9999999
2971,50,111,10,90002,90002,20,2,1,4,40001,100,5,2,50,40000,1,1,0,0,0,1,1,0,90002,40001,90002,1,40000
2972,48,91,10,90002,90002,60,2,1,4,50001,100,5,1,50,50000,1,0,0,1,0,1,1,0,90002,50001,90002,1,50000
2973,14,1,0,90002,90002,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,90002,0,90002,0,9999999
2974,12,1,0,90002,90002,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,90002,0,90002,0,9999999
2975,78,73,36,144761,144761,999,1,1,2,125647,100,0,1,50,0,1,0,0,1,0,1,0,0,144761,125647,144761,1,0
2976,78,111,36,144761,144761,999,1,1,2,19114,100,0,2,50,0,1,1,0,0,0,1,0,0,144761,19114,144761,1,0
2977,28,111,10,34005,34005,35,2,6,1,34005,100,5,1,50,34000,1,1,0,1,0,1,1,0,34005,34005,34005,0,34000
2978,32,111,10,54020,54020,40,2,1,2,25010,100,5,1,50,25000,1,1,0,1,0,1,1,0,54020,25010,54020,1,25000
2979,32,111,10,54020,54020,40,2,1,2,29010,100,5,2,50,29000,1,1,0,0,0,1,1,0,54020,29010,54020,1,29000
2980,60,73,36,14964,14964,999,1,1,2,9000,100,0,1,50,0,1,0,0,1,0,1,0,0,14964,9000,14964,1,0
2981,69,73,36,14964,14964,999,1,1,2,5964,100,0,2,50,0,1,0,0,0,0,1,0,0,14964,5964,14964,1,0
2982,66,73,36,86726,86726,999,1,1,2,26726,100,0,2,50,14002,1,0,0,0,0,1,0,0,86726,26726,86726,1,14002
2983,65,73,10,86726,86726,40,2,1,2,60000,100,0,1,50,60000,1,0,0,1,0,1,1,0,86726,60000,86726,1,60000
2984,72,111,36,17714,17714,999,1,4,1,17714,100,0,2,50,0,1,1,0,0,0,1,0,0,17714,17714,17714,0,0
2985,76,73,36,6059,6059,999,1,2,1,6059,100,0,2,50,0,1,0,0,0,0,1,0,0,6059,6059,6059,1,0
2986,34,73,21,77002,77002,999,2,6,2,31456,100,5,1,50,19900,1,0,0,1,0,1,1,0,77002,31456,77002,0,19900
2987,61,40,10,77002,77002,38,2,5,2,45546,100,0,1,50,45270,0,0,0,1,0,1,1,0,77002,45546,77002,0,45270
2988,57,73,32,21168,21168,999,1,3,2,21168,100,0,2,50,0,1,0,0,0,0,1,0,0,21168,21168,21168,0,0
2989,26,60,32,21168,21168,999,1,4,2,0,100,5,2,50,0,0,0,0,0,0,1,0,1,21168,0,21168,0,0
2990,61,81,36,33840,33840,999,1,1,2,3815,100,0,1,50,3500,1,0,0,1,0,1,0,0,33840,3815,33840,1,3500
2991,63,81,10,33840,33840,40,2,1,2,30025,100,0,2,50,30000,1,0,0,0,0,1,1,0,33840,30025,33840,1,30000
2992,48,73,10,44000,56000,45,2,4,1,44000,100,5,1,50,44000,1,0,0,1,0,1,1,0,56000,44000,44000,0,44000
2993,56,73,10,12000,56000,40,2,4,1,12000,100,0,2,50,12000,1,0,0,0,0,1,1,0,56000,12000,12000,0,12000
2994,31,81,10,21000,21000,30,2,6,3,21000,100,5,2,50,21000,1,0,0,0,0,1,1,0,21000,21000,21000,0,21000
2995,7,1,0,21000,21000,999,0,6,3,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,21000,0,21000,0,9999999
2996,0,1,0,21000,21000,999,0,6,3,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,21000,0,21000,0,9999999
2997,30,81,34,0,21000,999,1,6,1,0,100,5,1,50,0,1,0,0,1,0,1,0,1,21000,0,0,0,0
2998,61,123,10,226314,226314,35,2,1,2,19000,100,0,2,50,19000,1,1,0,0,0,1,1,0,226314,19000,226314,1,19000
2999,64,123,10,226314,226314,55,2,1,2,207314,100,0,1,50,90000,1,1,0,1,0,1,1,0,226314,207314,226314,1,90000
3000,40,73,32,10908,10908,999,1,6,1,10908,100,5,2,50,0,1,0,0,0,0,1,0,0,10908,10908,10908,0,0
3001,67,123,36,66000,146000,999,1,6,1,66000,100,0,2,50,48000,1,1,0,0,0,1,0,0,146000,66000,66000,0,48000
3002,73,123,10,80000,146000,40,2,6,1,80000,100,0,2,50,80000,1,1,0,0,0,1,1,0,146000,80000,80000,0,80000
3003,45,40,10,57000,57000,44,2,1,2,24000,100,5,1,50,24000,0,0,0,1,0,1,1,0,57000,24000,57000,1,24000
3004,44,81,10,57000,57000,44,2,1,2,33000,100,5,2,50,33000,1,0,0,0,0,1,1,0,57000,33000,57000,1,33000
3005,56,73,10,80042,80042,50,2,1,2,10000,100,0,1,50,10000,1,0,0,1,0,1,1,0,80042,10000,80042,1,10000
3006,58,92,10,80042,80042,45,2,1,2,70042,100,0,2,50,70000,1,0,0,0,0,1,1,0,80042,70042,80042,1,70000
3007,43,111,10,33641,33641,20,2,1,2,33640,100,5,2,50,25000,1,1,0,0,0,1,1,0,33641,33640,33641,1,25000
3008,46,123,10,33641,33641,40,2,1,2,1,100,5,1,50,0,1,1,0,1,0,1,1,0,33641,1,33641,1,0
3009,76,111,10,43505,43505,50,2,4,1,43505,100,0,2,50,43000,1,1,0,0,0,1,1,0,43505,43505,43505,0,43000
3010,47,111,10,85020,85020,28,2,1,4,55010,100,5,2,50,55000,1,1,0,0,0,1,1,0,85020,55010,85020,1,55000
3011,55,91,10,85020,85020,40,2,1,4,30010,100,0,1,50,0,1,0,0,1,0,1,1,0,85020,30010,85020,1,0
3012,12,1,0,85020,85020,999,0,6,4,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,85020,0,85020,0,9999999
3013,9,1,0,85020,85020,999,0,6,4,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,85020,0,85020,0,9999999
3014,26,73,10,12980,12980,16,2,6,2,12980,100,4,2,50,6500,1,0,0,0,1,1,1,0,12980,12980,12980,0,6500
3015,5,1,0,12980,12980,999,0,6,2,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,12980,0,12980,0,9999999
3016,70,73,36,72209,72209,999,1,1,2,62583,100,0,1,50,0,1,0,0,1,0,1,0,0,72209,62583,72209,1,0
3017,67,73,36,72209,72209,999,1,1,2,9626,100,0,2,50,0,1,0,0,0,0,1,0,0,72209,9626,72209,1,0
3018,36,73,10,75000,75000,40,2,1,5,60000,100,5,1,50,60000,1,0,0,1,0,1,1,0,75000,60000,75000,1,60000
3019,36,81,10,75000,75000,12,2,1,5,15000,100,5,2,50,15000,1,0,0,0,0,1,1,0,75000,15000,75000,1,15000
3020,15,40,34,75000,75000,999,1,6,5,0,100,0,1,50,0,0,0,0,1,0,1,0,1,75000,0,75000,0,0
3021,13,1,0,75000,75000,999,0,6,5,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,75000,0,75000,0,9999999
3022,7,1,0,75000,75000,999,0,6,5,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,75000,0,75000,0,9999999
3023,59,124,10,216416,216416,60,2,1,2,138508,100,0,2,50,138000,1,1,0,0,0,1,1,0,216416,138508,216416,1,138000
3024,75,111,36,216416,216416,999,1,1,2,77908,100,0,1,50,0,1,1,0,1,0,1,0,0,216416,77908,216416,1,0
3025,62,81,32,9277,9277,999,1,4,1,9277,100,0,2,50,0,1,0,0,0,0,1,0,0,9277,9277,9277,0,0
3026,43,92,10,95375,95375,13,2,1,5,46800,100,4,1,50,0,1,0,0,1,1,1,1,0,95375,46800,95375,1,0
3027,46,123,32,95375,95375,999,1,1,5,14400,100,5,2,50,0,1,1,0,0,0,1,0,0,95375,14400,95375,1,0
3028,27,73,10,95375,95375,45,2,6,5,30025,100,5,1,50,30000,1,0,0,1,0,1,1,0,95375,30025,95375,0,30000
3029,17,60,21,95375,95375,999,2,6,5,4150,100,1,1,50,300,0,0,0,1,1,1,1,0,95375,4150,95375,0,300
3030,12,1,0,95375,95375,999,0,6,5,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,95375,0,95375,0,9999999
3031,57,73,10,72600,72600,32,2,1,3,1800,100,0,2,50,0,1,0,0,0,0,1,1,0,72600,1800,72600,1,0
3032,58,73,10,72600,72600,32,2,1,3,12800,100,0,1,50,12800,1,0,0,1,0,1,1,0,72600,12800,72600,1,12800
3033,34,73,10,72600,72600,40,2,6,3,58000,100,5,1,50,58000,1,0,0,1,0,1,1,0,72600,58000,72600,0,58000
3034,43,73,34,74971,74971,999,1,1,12,30969,100,5,2,50,30000,1,0,0,0,0,1,0,0,74971,30969,74971,1,30000
3035,46,73,10,74971,74971,24,2,1,12,44002,100,5,1,50,44000,1,0,0,1,0,1,1,0,74971,44002,74971,1,44000
3036,18,60,10,74971,74971,20,2,6,12,0,100,5,1,50,0,0,0,0,1,0,1,1,1,74971,0,74971,0,0
3037,16,50,34,74971,74971,999,1,6,12,0,100,1,2,50,0,0,0,0,0,1,1,0,1,74971,0,74971,0,0
3038,14,1,0,74971,74971,999,0,6,12,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,74971,0,74971,0,9999999
3039,13,1,0,74971,74971,999,0,6,12,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,74971,0,74971,0,9999999
3040,13,1,0,74971,74971,999,0,6,12,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,74971,0,74971,0,9999999
3041,10,1,0,74971,74971,999,0,6,12,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,74971,0,74971,0,9999999
3042,8,1,0,74971,74971,999,0,6,12,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,74971,0,74971,0,9999999
3043,7,1,0,74971,74971,999,0,6,12,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,74971,0,74971,0,9999999
3044,5,1,0,74971,74971,999,0,6,12,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,74971,0,74971,0,9999999
3045,0,1,0,74971,74971,999,0,6,12,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,74971,0,74971,0,9999999
3046,58,73,10,74243,74243,40,2,1,2,19220,100,0,2,50,19200,1,0,0,0,0,1,1,0,74243,19220,74243,1,19200
3047,56,92,12,74243,74243,999,2,1,2,55023,100,0,1,50,55000,1,0,0,1,0,1,1,0,74243,55023,74243,1,55000
3048,63,124,10,62920,62920,40,2,6,1,62920,100,0,2,50,62920,1,1,0,0,0,1,1,0,62920,62920,62920,0,62920
3049,67,73,10,92228,92228,32,2,1,2,91800,100,0,1,50,15000,1,0,0,1,0,1,1,0,92228,91800,92228,1,15000
3050,55,91,10,92228,92228,40,2,1,2,428,100,0,2,50,0,1,0,0,0,0,1,1,0,92228,428,92228,1,0
3051,62,73,34,92038,92038,999,1,1,2,38997,100,0,2,50,84,1,0,0,0,0,1,0,0,92038,38997,92038,1,84
3052,70,73,12,92038,92038,999,2,1,2,53041,100,0,1,50,0,1,0,0,1,0,1,1,0,92038,53041,92038,1,0
3053,58,73,32,9276,9276,999,1,6,1,9276,100,0,2,50,0,1,0,0,0,0,1,0,0,9276,9276,9276,0,0
3054,44,111,10,105353,105353,40,2,1,4,60030,100,5,2,50,60000,1,1,0,0,0,1,1,0,105353,60030,105353,1,60000
3055,52,111,10,105353,105353,20,2,1,4,45323,100,5,1,50,45000,1,1,0,1,0,1,1,0,105353,45323,105353,1,45000
3056,17,60,34,105353,105353,999,1,6,4,0,100,1,1,50,0,0,0,0,1,1,1,0,1,105353,0,105353,0,0
3057,15,40,34,105353,105353,999,1,6,4,0,100,0,2,50,0,0,0,0,0,0,1,0,1,105353,0,105353,0,0
3058,44,73,10,37860,37860,70,2,1,6,16000,802,5,1,50,0,1,0,0,1,0,0,1,0,37860,16000,37860,1,0
3059,43,73,34,37860,37860,999,1,1,6,21600,802,5,2,50,0,1,0,0,0,0,0,0,0,37860,21600,37860,1,0
3060,20,71,10,37860,37860,25,2,6,6,260,802,5,2,50,260,0,0,0,0,0,0,1,0,37860,260,37860,0,260
3061,11,1,0,37860,37860,999,0,6,6,99999999,802,0,1,50,9999999,0,0,0,1,0,0,0,1,37860,0,37860,0,9999999
3062,10,1,0,37860,37860,999,0,6,6,99999999,802,0,1,50,9999999,0,0,0,1,0,0,0,1,37860,0,37860,0,9999999
3063,8,1,0,37860,37860,999,0,6,6,99999999,802,0,1,50,9999999,0,0,0,1,0,0,0,1,37860,0,37860,0,9999999
3064,35,50,32,13608,13608,999,1,6,1,13608,100,2,1,50,0,0,0,0,1,1,1,0,0,13608,13608,13608,0,0
3065,66,73,10,31711,31711,40,2,4,1,31711,100,0,2,50,30000,1,0,0,0,0,1,1,0,31711,31711,31711,0,30000
3066,52,81,32,19512,19512,999,1,4,3,19512,100,5,1,50,0,1,0,0,1,0,1,0,0,19512,19512,19512,0,0
3067,12,1,0,19512,19512,999,0,6,3,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,19512,0,19512,0,9999999
3068,11,1,0,19512,19512,999,0,6,3,99999999,100,0,1,50,9999999,0,0,0,1,0,1,0,1,19512,0,19512,0,9999999
3069,43,81,10,21020,21020,42,2,4,2,21020,100,5,1,50,21000,1,0,0,1,0,1,1,0,21020,21020,21020,0,21000
3070,9,1,0,21020,21020,999,0,6,2,99999999,100,0,2,50,9999999,0,0,0,0,0,1,0,1,21020,0,21020,0,9999999
